episode,step,train_score,eval_score,best_score,epsilon,loss,q_avg_0,q_min_0,q_max_0,q_avg_1,q_min_1,q_max_1
227,3414,-5.0,-5.0,-4.0,             0.04309,0.06407307460904121,0.582,0.509,0.717,0.637,0.574,0.721
228,3429,-5.0,-5.0,-4.0,             0.04250,0.047897961487372714,1.043,-0.785,1.517,0.975,-0.898,1.396
229,3439,-5.0,-5.0,-4.0,             0.04211,0.04229885246604681,1.095,0.655,1.361,1.133,0.778,1.395
230,3446,-5.0,-5.0,-4.0,             0.04184,0.06347289947526795,1.113,1.021,1.336,1.231,1.137,1.324
231,3461,-5.0,-5.0,-4.0,             0.04127,0.05894350235660871,0.923,-0.673,1.522,0.889,-0.676,1.501
232,3485,-4.0,-5.0,-4.0,             0.04036,0.04180349867480496,0.797,-0.724,1.207,0.745,-0.934,1.867
233,3500,-5.0,-5.0,-4.0,             0.03981,0.04707032119234403,0.606,-0.334,0.873,0.628,-0.277,1.12
234,3515,-5.0,-5.0,-4.0,             0.03926,0.045799444615840915,0.928,-1.182,1.41,0.864,-1.231,1.301
235,3530,-5.0,-5.0,-4.0,             0.03873,0.04412498958408832,0.686,-0.557,1.054,0.68,-0.647,1.116
236,3545,-5.0,-5.0,-4.0,             0.03819,0.04654750923315684,0.732,-0.64,1.429,0.632,-0.881,1.152
237,3561,-4.0,-5.0,-4.0,             0.03764,0.061233564862050116,0.743,-0.644,1.401,0.715,-0.835,1.835
238,3578,-4.0,-5.0,-4.0,             0.03705,0.04090422435718424,0.6,-0.494,0.915,0.536,-0.529,0.936
239,3593,-5.0,-5.0,-4.0,             0.03654,0.04087737525502841,0.683,-0.758,1.048,0.57,-1.027,0.895
240,3608,-5.0,-5.0,-4.0,             0.03604,0.04922599121928215,0.632,-0.209,1.024,0.664,-0.13,1.047
241,3623,-5.0,-5.0,-4.0,             0.03555,0.051860847820838295,0.886,-0.815,1.356,0.881,-0.719,1.365
242,3641,-4.0,-5.0,-4.0,             0.03496,0.052174035045835704,0.725,-0.757,1.311,0.561,-0.979,1.114
243,3656,-5.0,-5.0,-4.0,             0.03448,0.05424733099838098,0.718,-0.877,1.132,0.683,-1.01,1.016
244,3671,-5.0,-5.0,-4.0,             0.03401,0.05045731241504351,0.982,-0.65,1.377,1.005,-0.769,1.428
245,3686,-5.0,-5.0,-4.0,             0.03354,0.055444891874988876,1.106,-0.377,1.575,1.106,-0.692,1.53
246,3701,-5.0,-4.0,-4.0,             0.03308,0.053794989734888075,0.55,-1.11,0.989,0.494,-1.179,0.948
247,3716,-5.0,-4.0,-4.0,             0.03263,0.04064622856676579,1.034,-0.253,1.543,0.982,-0.469,1.482
248,3731,-5.0,-4.0,-4.0,             0.03218,0.046233181034525235,0.64,-0.685,0.98,0.551,-0.621,0.922
249,3746,-5.0,-4.0,-4.0,             0.03174,0.05612252925833066,0.546,-0.816,0.965,0.534,-0.792,1.123
250,3761,-5.0,-4.0,-4.0,             0.03130,0.050915658846497534,0.978,-0.391,1.312,0.932,-0.473,1.178
251,3776,-5.0,-4.0,-4.0,             0.03087,0.04492772879699866,0.892,-0.802,1.645,0.938,-0.876,1.828
252,3791,-5.0,-4.0,-4.0,             0.03045,0.0521003977706035,1.002,-0.823,1.521,0.941,-0.947,1.397
253,3814,-4.0,-4.0,-4.0,             0.02981,0.04962534854269546,0.789,-0.944,1.226,0.709,-1.213,1.85
254,3829,-5.0,-4.0,-4.0,             0.02940,0.0523871548473835,0.892,-0.854,1.266,0.75,-1.254,1.186
255,3844,-5.0,-4.0,-4.0,             0.02900,0.06295598198970159,0.579,-0.706,1.132,0.563,-1.04,1.008
256,3852,-5.0,-5.0,-4.0,             0.02879,0.04678424866870046,0.658,-0.61,1.026,0.689,-0.672,1.132
257,3867,-5.0,-5.0,-4.0,             0.02839,0.05979573552807172,1.115,-0.085,1.657,1.099,-0.384,1.401
258,3884,-4.0,-5.0,-4.0,             0.02795,0.0507115528864019,0.591,-0.784,1.064,0.517,-0.822,0.965
259,3908,-4.0,-5.0,-4.0,             0.02734,0.04763040761463344,0.818,-0.09,1.32,0.808,-0.369,2.071
260,3923,-5.0,-5.0,-4.0,             0.02696,0.047022973125179605,0.73,-0.265,1.029,0.754,-0.173,0.997
261,3930,-5.0,-5.0,-4.0,             0.02679,0.04010101780295372,1.183,0.885,1.365,1.245,0.942,1.364
262,3947,-4.0,-5.0,-4.0,             0.02638,0.05622155778110027,0.712,-0.481,1.016,0.711,-0.478,1.162
263,3963,-4.0,-5.0,-4.0,             0.02599,0.04523578623775393,0.621,-0.678,1.081,0.564,-0.746,0.916
264,3974,-5.0,-5.0,-4.0,             0.02573,0.04593921960754828,1.085,0.815,1.379,1.12,0.839,1.406
265,3982,-5.0,-5.0,-4.0,             0.02554,0.05228407052345574,0.845,0.62,1.124,0.892,0.622,1.238
266,4009,-3.0,-5.0,-4.0,             0.02491,0.05491912351162345,0.955,-0.901,1.838,0.967,-0.941,1.783
267,4026,-4.0,-5.0,-4.0,             0.02452,0.06269260791732985,0.577,-0.384,0.921,0.54,-0.329,1.212
268,4041,-5.0,-5.0,-4.0,             0.02419,0.05798736015955607,0.623,-0.422,0.894,0.574,-0.43,0.83
269,4065,-4.0,-5.0,-4.0,             0.02366,0.0526677614543587,0.563,-1.007,1.463,0.439,-1.044,1.115
270,4080,-5.0,-5.0,-4.0,             0.02333,0.056565526872873306,0.548,-1.101,1.128,0.547,-1.207,1.077
271,4095,-5.0,-4.0,-4.0,             0.02301,0.042874843006332715,0.698,-0.922,1.482,0.654,-0.841,1.391
272,4110,-5.0,-4.0,-4.0,             0.02270,0.043772292758027714,0.885,-0.333,1.168,0.879,-0.739,1.278
273,4125,-5.0,-4.0,-4.0,             0.02239,0.0515204593539238,0.632,-0.563,0.969,0.593,-0.69,0.975
274,4140,-5.0,-4.0,-4.0,             0.02208,0.04358709938824177,0.893,-0.997,1.355,0.786,-1.375,1.273
275,4155,-5.0,-4.0,-4.0,             0.02178,0.040642045065760614,0.633,-0.523,1.035,0.589,-0.686,1.096
276,4163,-5.0,-5.0,-4.0,             0.02162,0.05413984879851341,0.762,-0.312,1.24,0.821,-0.33,1.274
277,4170,-5.0,-5.0,-4.0,             0.02148,0.038943994524223466,1.307,1.235,1.443,1.403,1.231,1.528
278,4193,-4.0,-5.0,-4.0,             0.02103,0.05447068502721579,1.066,-0.984,1.615,1.083,-1.124,2.227
279,4208,-5.0,-5.0,-4.0,             0.02074,0.05172278967996438,0.819,-0.767,1.215,0.78,-0.792,1.152
280,4223,-5.0,-5.0,-4.0,             0.02046,0.05390008750061194,0.868,-0.824,1.249,0.832,-0.955,1.15
281,4238,-5.0,-5.0,-4.0,             0.02017,0.04997492730617523,0.651,-0.788,1.214,0.594,-1.034,1.156
282,4253,-5.0,-5.0,-4.0,             0.01990,0.05009046035508315,0.61,-0.263,0.859,0.593,-0.291,0.885
283,4268,-5.0,-5.0,-4.0,             0.01962,0.054499261826276776,0.863,-0.723,1.407,0.761,-0.874,1.298
284,4278,-5.0,-5.0,-4.0,             0.01944,0.0483349796384573,1.011,0.663,1.324,1.095,0.849,1.35
285,4293,-5.0,-5.0,-4.0,             0.01918,0.04298694444199403,0.965,-0.66,1.34,0.923,-0.55,1.267
286,4308,-5.0,-5.0,-4.0,             0.01891,0.05205161795020104,0.712,-0.694,1.408,0.718,-0.691,1.289
287,4332,-4.0,-5.0,-4.0,             0.01850,0.06783845531754196,0.497,-1.177,1.172,0.411,-1.296,1.347
288,4349,-4.0,-5.0,-4.0,             0.01821,0.05296479198424255,0.632,-0.414,0.985,0.553,-0.547,1.029
289,4364,-5.0,-5.0,-4.0,             0.01796,0.04773460601766904,1.004,-0.186,1.35,0.928,-0.397,1.293
290,4380,-4.0,-5.0,-4.0,             0.01770,0.03980273113120347,0.609,-0.752,1.151,0.552,-0.69,1.151
291,4406,-3.0,-5.0,-4.0,             0.01728,0.05124710808293177,0.654,-1.056,1.452,0.627,-1.125,2.379
292,4421,-5.0,-5.0,-4.0,             0.01705,0.0489460926502943,0.737,-0.976,1.285,0.757,-0.774,1.157
293,4438,-4.0,-5.0,-4.0,             0.01678,0.04151164291097837,0.586,-0.719,1.103,0.504,-0.795,0.776
294,4450,-5.0,-5.0,-4.0,             0.01660,0.04625631542876363,1.007,0.33,1.247,1.048,0.359,1.316
295,4465,-5.0,-5.0,-4.0,             0.01637,0.04986480722824733,0.586,-0.546,0.907,0.527,-0.688,0.891
296,4482,-4.0,-5.0,-4.0,             0.01611,0.04804103394203326,0.817,-0.761,1.599,0.708,-0.932,1.414
297,4506,-4.0,-5.0,-4.0,             0.01576,0.06122929463163018,0.822,-0.689,1.353,0.747,-0.913,1.944
298,4521,-5.0,-5.0,-4.0,             0.01555,0.04482439396282037,0.699,-0.366,0.985,0.687,-0.304,1.025
299,4536,-5.0,-5.0,-4.0,             0.01533,0.04826487911244234,0.95,-0.841,1.716,0.925,-0.227,1.339
300,4560,-4.0,-5.0,-4.0,             0.01500,0.0502725449235489,0.79,-0.697,1.308,0.731,-0.941,1.92
301,4567,-5.0,-5.0,-4.0,             0.01490,0.03711006098559925,0.918,-0.83,1.351,0.922,-0.626,1.433
302,4582,-5.0,-5.0,-4.0,             0.01470,0.049082641924420994,0.851,-0.54,1.473,0.86,-0.548,1.292
303,4597,-5.0,-5.0,-4.0,             0.01449,0.05056396002570788,0.762,-1.005,1.352,0.743,-1.002,1.246
304,4612,-5.0,-5.0,-4.0,             0.01430,0.05152948424220085,0.564,-0.654,1.049,0.565,-0.593,0.893
305,4627,-5.0,-5.0,-4.0,             0.01410,0.048850193868080774,0.626,-0.772,1.008,0.621,-0.702,1.004
306,4634,-5.0,-5.0,-4.0,             0.01401,0.05168574995228222,0.981,0.588,1.38,1.096,0.681,1.494
307,4667,-3.0,-5.0,-4.0,             0.01359,0.05016113140366294,0.679,-1.18,1.746,0.516,-1.269,1.394
308,4682,-5.0,-5.0,-4.0,             0.01340,0.04364992460856835,0.67,-0.764,1.137,0.554,-1.165,0.893
309,4697,-5.0,-5.0,-4.0,             0.01322,0.048428119346499446,0.531,-0.569,0.833,0.427,-0.962,0.733
310,4721,-4.0,-5.0,-4.0,             0.01293,0.04681134899146855,0.679,-0.856,1.635,0.619,-1.058,1.401
311,4736,-5.0,-5.0,-4.0,             0.01275,0.050767126182715096,0.684,-0.832,1.257,0.645,-0.892,1.204
312,4751,-5.0,-5.0,-4.0,             0.01258,0.04120438086489837,0.627,-0.638,1.054,0.585,-0.803,0.998
313,4775,-4.0,-5.0,-4.0,             0.01230,0.05109328217804432,0.487,-0.883,1.04,0.414,-0.943,0.784
314,4783,-5.0,-5.0,-4.0,             0.01221,0.063616210129112,0.827,0.621,0.983,0.865,0.537,1.001
315,4798,-5.0,-5.0,-4.0,             0.01204,0.04239545625944932,0.7,-0.495,1.034,0.669,-0.582,0.996
316,4813,-5.0,-5.0,-4.0,             0.01188,0.049688218037287395,0.918,-0.731,1.514,0.923,-0.788,1.579
317,4828,-5.0,-5.0,-4.0,             0.01172,0.04367697089910507,0.579,-0.764,1.07,0.546,-0.854,0.863
318,4852,-4.0,-5.0,-4.0,             0.01146,0.043724503833800554,0.869,-0.798,1.478,0.9,-0.733,1.671
319,4876,-4.0,-5.0,-4.0,             0.01121,0.042923490439231195,0.897,-0.599,1.581,0.869,-0.837,1.753
320,4894,-4.0,-5.0,-4.0,             0.01103,0.04160593139628569,0.656,-0.325,1.112,0.542,-0.313,0.95
321,4918,-4.0,-4.0,-4.0,             0.01078,0.05213214635538558,0.702,-0.72,1.516,0.607,-0.827,1.408
322,4933,-5.0,-4.0,-4.0,             0.01064,0.042419535418351494,0.617,-0.427,0.994,0.539,-0.562,0.869
323,4958,-3.0,-4.0,-4.0,             0.01039,0.05212742008268833,0.674,-0.645,1.804,0.575,-1.052,1.203
324,4973,-5.0,-4.0,-4.0,             0.01025,0.04322020771602789,0.82,-0.959,1.275,0.721,-0.835,1.163
325,4980,-5.0,-4.0,-4.0,             0.01019,0.0900177215891225,0.782,0.62,0.918,0.844,0.707,1.067
326,4988,-5.0,-5.0,-4.0,             0.01011,0.05496939551085234,0.877,-0.76,1.238,0.975,-0.88,1.423
327,5003,-5.0,-5.0,-4.0,             0.00997,0.05709221648673216,1.288,-0.34,1.585,1.311,-0.311,1.621
328,5018,-5.0,-5.0,-4.0,             0.00984,0.049617631485064824,0.557,-0.602,0.772,0.589,-0.532,0.877
329,5043,-3.0,-5.0,-4.0,             0.00961,0.04544008061289787,0.573,-0.596,1.16,0.467,-0.805,0.974
330,5058,-5.0,-5.0,-4.0,             0.00948,0.045514004305005074,0.746,-0.567,1.237,0.663,-0.971,1.187
331,5082,-4.0,-5.0,-4.0,             0.00927,0.04890375592124959,0.898,-0.979,1.422,0.852,-0.869,1.685
332,5099,-4.0,-5.0,-4.0,             0.00913,0.05378466515856631,0.752,-0.674,1.597,0.612,-1.002,1.181
333,5114,-5.0,-5.0,-4.0,             0.00900,0.05107430306573709,0.925,-0.764,1.326,0.918,-0.802,1.353
334,5129,-5.0,-5.0,-4.0,             0.00888,0.056024830291668576,1.077,-0.41,1.512,1.024,-0.654,1.387
335,5139,-5.0,-5.0,-4.0,             0.00880,0.043330857157707216,1.093,0.869,1.277,1.201,0.937,1.341
336,5163,-4.0,-5.0,-4.0,             0.00861,0.04745393021342655,0.72,-0.951,1.543,0.619,-1.241,1.761
337,5175,-5.0,-5.0,-4.0,             0.00851,0.060413128696382046,0.893,0.557,1.039,0.958,0.55,1.246
338,5182,-5.0,-5.0,-4.0,             0.00846,0.04479195709739413,0.751,0.51,1.022,0.841,0.64,1.244
339,5191,-5.0,-5.0,-4.0,             0.00839,0.053020188584923744,1.345,1.014,1.509,1.432,1.248,1.554
340,5206,-5.0,-5.0,-4.0,             0.00827,0.05179519231120745,0.986,-0.58,1.387,0.925,-0.845,1.55
341,5221,-5.0,-5.0,-4.0,             0.00816,0.041816833118597664,0.847,-0.86,1.32,0.729,-1.234,1.224
342,5245,-4.0,-5.0,-4.0,             0.00798,0.04638675592529277,0.554,-0.358,1.064,0.474,-0.545,0.898
343,5261,-4.0,-5.0,-4.0,             0.00786,0.04934036952909082,0.661,-0.549,1.227,0.573,-0.439,1.129
344,5276,-5.0,-5.0,-4.0,             0.00776,0.04450704269111157,0.716,-0.329,1.09,0.731,-0.333,1.06
345,5291,-5.0,-5.0,-4.0,             0.00765,0.04716064731280009,0.63,-0.768,1.118,0.665,-0.736,1.136
346,5299,-5.0,-5.0,-4.0,             0.00759,0.05680183321237564,0.76,-0.666,1.272,0.812,-0.411,1.34
347,5314,-5.0,-5.0,-4.0,             0.00749,0.0496069314579169,0.668,-0.66,1.184,0.568,-1.151,1.17
348,5329,-5.0,-5.0,-4.0,             0.00739,0.054078150540590286,0.571,-0.665,1.203,0.531,-0.598,1.2
349,5353,-4.0,-5.0,-4.0,             0.00722,0.04605176214439174,0.621,-0.516,1.259,0.607,-0.594,1.203
350,5368,-5.0,-5.0,-4.0,             0.00713,0.04664824716746807,1.045,-0.376,1.428,1.063,-0.339,1.476
351,5383,-5.0,-5.0,-4.0,             0.00703,0.042563758542140326,0.806,-0.519,1.231,0.796,-0.626,1.391
352,5394,-5.0,-5.0,-4.0,             0.00696,0.045832435515793885,0.959,0.62,1.182,1.021,0.626,1.315
353,5409,-5.0,-5.0,-4.0,             0.00686,0.052148177723089856,0.819,-0.708,1.168,0.747,-1.033,1.188
354,5424,-5.0,-5.0,-4.0,             0.00677,0.04012007502218087,0.748,-0.432,1.194,0.721,-0.76,1.488
355,5439,-5.0,-5.0,-4.0,             0.00667,0.043818351626396176,0.809,-1.056,1.292,0.777,-1.56,1.32
356,5463,-4.0,-4.0,-4.0,             0.00653,0.04398745655392607,0.548,-0.694,1.098,0.506,-0.802,0.997
357,5478,-5.0,-4.0,-4.0,             0.00644,0.04906588929394881,0.72,-0.688,1.406,0.698,-0.975,1.514
358,5493,-5.0,-4.0,-4.0,             0.00635,0.04568777581055959,0.589,-0.763,1.139,0.442,-1.304,1.255
359,5508,-5.0,-4.0,-4.0,             0.00626,0.0528754619260629,0.611,-0.407,1.052,0.565,-0.612,1.041
360,5523,-5.0,-4.0,-4.0,             0.00618,0.04630867230395476,0.729,-0.516,1.169,0.703,-0.76,1.438
361,5538,-5.0,-5.0,-4.0,             0.00609,0.058449191972613335,0.728,-0.679,1.396,0.722,-0.703,1.697
362,5554,-4.0,-5.0,-4.0,             0.00600,0.049819093430414796,0.637,-0.481,1.177,0.549,-0.571,0.933
363,5569,-5.0,-5.0,-4.0,             0.00592,0.04202755180497964,0.604,-0.323,0.917,0.491,-0.672,0.827
364,5602,-3.0,-5.0,-4.0,             0.00574,0.047812972725792366,0.744,-0.534,1.375,0.719,-0.605,1.784
365,5610,-5.0,-5.0,-4.0,             0.00570,0.051620474783703685,1.235,0.991,1.403,1.333,1.058,1.492
366,5625,-5.0,-5.0,-4.0,             0.00562,0.04199111411968867,0.963,-0.634,1.564,0.963,-0.791,1.645
367,5640,-5.0,-5.0,-4.0,             0.00555,0.04683945576349894,0.57,-0.358,1.059,0.545,-0.619,1.04
368,5655,-5.0,-5.0,-4.0,             0.00547,0.03510471768677235,0.632,-0.462,0.987,0.525,-0.798,0.917
369,5670,-5.0,-5.0,-4.0,             0.00540,0.03605171485493581,0.574,-0.867,0.99,0.558,-0.962,1.234
370,5694,-4.0,-5.0,-4.0,             0.00528,0.04084136453457177,0.792,-0.896,1.385,0.774,-1.123,1.814
371,5709,-5.0,-5.0,-4.0,             0.00520,0.04506825171411037,0.693,-0.602,1.086,0.67,-0.799,1.172
372,5724,-5.0,-5.0,-4.0,             0.00513,0.03585861132790645,0.945,-0.669,1.311,0.909,-0.659,1.127
373,5739,-5.0,-5.0,-4.0,             0.00506,0.053425151482224466,0.766,-0.891,1.219,0.784,-0.755,1.298
374,5747,-5.0,-5.0,-4.0,             0.00503,0.036790067330002785,1.115,0.969,1.232,1.178,1.069,1.3
375,5763,-4.0,-5.0,-4.0,             0.00495,0.059413765906356275,0.746,-0.808,1.127,0.694,-0.848,1.246
376,5787,-4.0,-5.0,-4.0,             0.00484,0.040431461141755186,0.589,-0.899,1.089,0.483,-1.277,1.233
377,5802,-5.0,-5.0,-4.0,             0.00478,0.043697716544071834,0.491,-0.744,0.963,0.456,-0.882,0.89
378,5829,-3.0,-5.0,-4.0,             0.00466,0.046208754733756734,0.858,-1.021,1.441,0.827,-1.193,2.06
379,5844,-5.0,-5.0,-4.0,             0.00460,0.04997354124983152,0.559,-0.412,0.851,0.436,-0.685,0.705
380,5859,-5.0,-5.0,-4.0,             0.00453,0.03995703533291817,0.741,-0.928,1.153,0.61,-1.175,1.051
381,5874,-5.0,-5.0,-4.0,             0.00447,0.0373475526769956,0.672,-0.877,1.293,0.579,-1.379,1.157
382,5889,-5.0,-5.0,-4.0,             0.00441,0.04366564837594827,0.967,-0.614,1.274,0.997,-0.355,1.397
383,5904,-5.0,-5.0,-4.0,             0.00435,0.048113540684183435,0.873,-0.629,1.469,0.747,-0.786,1.324
384,5928,-4.0,-5.0,-4.0,             0.00425,0.036318053025752306,0.826,-0.873,1.408,0.709,-0.829,1.859
385,5935,-5.0,-5.0,-4.0,             0.00423,0.05991328028695924,1.003,0.668,1.144,1.064,0.699,1.309
386,5950,-5.0,-5.0,-4.0,             0.00417,0.05096307744582494,0.691,-0.883,1.23,0.595,-0.877,1.04
387,5965,-5.0,-5.0,-4.0,             0.00411,0.053993562857309975,0.692,-0.58,1.125,0.59,-1.016,1.21
388,5980,-5.0,-5.0,-4.0,             0.00406,0.04219592014948527,0.964,-0.507,1.345,0.931,-0.618,1.297
389,5995,-5.0,-5.0,-4.0,             0.00400,0.035726302117109296,0.552,-0.344,0.899,0.508,-0.409,0.909
390,6010,-5.0,-5.0,-4.0,             0.00394,0.04085840793947379,0.949,-0.49,1.261,0.944,-0.465,1.248
391,6025,-5.0,-5.0,-4.0,             0.00389,0.03556028629342715,0.854,-0.503,1.507,0.866,-0.528,1.611
392,6040,-5.0,-5.0,-4.0,             0.00384,0.043601134419441225,0.563,-0.682,0.994,0.493,-0.849,0.859
393,6055,-5.0,-5.0,-4.0,             0.00378,0.04625950083136558,0.597,-0.73,0.968,0.446,-0.954,0.798
394,6070,-5.0,-5.0,-4.0,             0.00373,0.04160449480017026,0.837,-0.789,1.227,0.75,-0.977,1.182
395,6085,-5.0,-5.0,-4.0,             0.00368,0.053648955871661505,0.651,-0.39,1.065,0.57,-0.64,1.082
396,6101,-5.0,-5.0,-4.0,             0.00363,0.04797068191692233,0.769,-0.766,1.381,0.65,-0.959,1.335
397,6114,-5.0,-5.0,-4.0,             0.00358,0.04699005802663473,0.843,0.438,1.162,0.79,0.487,0.993
398,6129,-5.0,-5.0,-4.0,             0.00354,0.040167838459213574,0.953,-0.739,1.309,0.899,-0.962,1.239
399,6144,-5.0,-5.0,-4.0,             0.00349,0.04170865416526794,0.542,-0.457,0.831,0.482,-0.757,0.796
400,6159,-5.0,-5.0,-4.0,             0.00344,0.04632229854663213,0.654,-0.479,1.131,0.524,-0.986,1.309
401,6174,-5.0,-5.0,-4.0,             0.00339,0.03746218681335449,0.728,-0.842,1.315,0.636,-1.106,1.232
402,6189,-5.0,-5.0,-4.0,             0.00335,0.03962223529815674,0.994,-0.625,1.464,0.894,-0.842,1.352
403,6204,-5.0,-5.0,-4.0,             0.00330,0.04670413409670194,0.837,-0.632,1.214,0.847,-0.48,1.343
404,6219,-5.0,-5.0,-4.0,             0.00325,0.043548485512534776,0.884,-0.546,1.481,0.791,-0.761,1.225
405,6234,-5.0,-5.0,-4.0,             0.00321,0.04274944464365641,0.824,-0.645,1.243,0.697,-0.961,1.189
406,6249,-5.0,-4.0,-4.0,             0.00317,0.048585575570662815,0.694,-0.781,1.762,0.55,-1.122,1.249
407,6259,-5.0,-4.0,-4.0,             0.00314,0.05286459121853113,0.981,0.767,1.207,1.053,0.831,1.271
408,6274,-5.0,-4.0,-4.0,             0.00309,0.05293337975939115,1.057,-0.93,1.478,1.031,-1.05,1.624
409,6290,-4.0,-4.0,-4.0,             0.00305,0.047038436867296696,0.987,-0.444,1.505,1.025,-0.242,1.59
410,6314,-4.0,-4.0,-4.0,             0.00298,0.04186076011198262,0.556,-0.933,1.149,0.508,-0.986,1.611
411,6338,-4.0,-4.0,-4.0,             0.00292,0.0438210751550893,0.748,-0.844,1.42,0.638,-1.1,1.49
412,6353,-5.0,-4.0,-4.0,             0.00288,0.043278822861611846,0.878,-0.757,1.319,0.799,-1.179,1.285
413,6368,-5.0,-4.0,-4.0,             0.00284,0.043012518311540286,0.897,-0.533,1.312,0.759,-1.12,1.352
414,6383,-5.0,-4.0,-4.0,             0.00280,0.049450253571073216,0.86,-0.51,1.341,0.81,-0.712,1.26
415,6398,-5.0,-4.0,-4.0,             0.00276,0.041471443697810174,0.92,-0.198,1.377,0.922,-0.2,1.388
416,6412,-5.0,-4.0,-4.0,             0.00272,0.039940150388117344,0.733,-0.784,1.4,0.681,-0.749,1.421
417,6427,-5.0,-4.0,-4.0,             0.00269,0.055996832872430485,0.597,-0.577,0.848,0.53,-0.782,0.851
418,6442,-5.0,-4.0,-4.0,             0.00265,0.05155068263411522,0.792,-0.882,1.405,0.686,-1.308,1.252
419,6466,-4.0,-4.0,-4.0,             0.00259,0.05044630658812821,0.795,-0.611,1.247,0.701,-0.829,1.674
420,6481,-5.0,-4.0,-4.0,             0.00256,0.04476204092303912,0.849,-0.596,1.258,0.718,-1.169,1.258
421,6505,-4.0,-4.0,-4.0,             0.00250,0.03994006849825382,0.762,-0.878,1.919,0.705,-0.59,1.515
422,6516,-5.0,-4.0,-4.0,             0.00248,0.039706091142513535,0.978,0.721,1.17,1.032,0.624,1.403
423,6528,-5.0,-4.0,-4.0,             0.00245,0.051985597082724176,1.138,0.93,1.379,1.261,1.043,1.516
424,6545,-4.0,-4.0,-4.0,             0.00241,0.04385436611140475,0.924,-0.19,1.502,0.852,-0.713,1.811
425,6560,-5.0,-4.0,-4.0,             0.00238,0.05280814158419768,0.44,-0.672,0.901,0.344,-0.631,0.875
426,6575,-5.0,-4.0,-4.0,             0.00234,0.04909694803257783,0.677,-0.679,1.361,0.575,-0.935,1.342
427,6599,-4.0,-4.0,-4.0,             0.00229,0.04943854742062589,0.629,-0.436,1.224,0.577,-0.464,1.258
428,6632,-3.0,-4.0,-4.0,             0.00222,0.04143139640941764,0.665,-0.805,1.493,0.542,-1.075,1.641
429,6640,-5.0,-4.0,-4.0,             0.00221,0.04057572106830776,0.994,0.456,1.232,1.026,0.219,1.297
430,6654,-5.0,-4.0,-4.0,             0.00218,0.0491991647120033,1.014,0.529,1.322,0.98,0.496,1.356
431,6669,-5.0,-4.0,-4.0,             0.00215,0.042420469038188455,0.491,-0.547,0.971,0.382,-0.586,0.968
432,6684,-5.0,-4.0,-4.0,             0.00212,0.0476314689964056,0.518,-0.898,0.936,0.444,-0.985,0.912
433,6699,-5.0,-4.0,-4.0,             0.00209,0.04521166943013668,1.063,-0.822,1.532,0.992,-1.2,1.539
434,6714,-5.0,-4.0,-4.0,             0.00206,0.0602173063904047,0.484,-0.97,1.446,0.491,-0.545,1.341
435,6729,-5.0,-4.0,-4.0,             0.00203,0.044460772536695004,1.077,-0.122,1.52,0.998,-0.544,1.481
436,6753,-4.0,-5.0,-4.0,             0.00199,0.04486587674667438,0.878,-0.819,1.509,0.814,-0.856,1.687
437,6760,-5.0,-5.0,-4.0,             0.00198,0.03695640739585672,1.095,0.529,1.399,1.155,0.544,1.471
438,6775,-5.0,-5.0,-4.0,             0.00195,0.042747890080014866,0.644,-0.521,1.291,0.58,-0.442,1.061
439,6790,-5.0,-5.0,-4.0,             0.00192,0.04134765590230624,0.71,-0.854,1.094,0.609,-1.247,1.193
440,6805,-5.0,-5.0,-4.0,             0.00190,0.035500390082597734,0.891,-0.189,1.338,0.818,-0.646,1.269
441,6821,-4.0,-5.0,-4.0,             0.00187,0.04064169293269515,0.747,-0.768,1.544,0.633,-1.302,1.327
442,6836,-5.0,-5.0,-4.0,             0.00184,0.044234221304456395,0.593,-0.53,0.935,0.59,-0.557,1.02
